1940,Bronx,C19,3,0.07202792167663574,2019-04-05 15:38:34.989800
1950,Bronx,C19,23,0.22600197792053223,2019-04-05 15:38:35.218598
1960,Bronx,C19,24,0.45567893981933594,2019-04-05 15:38:35.682442
1970,Bronx,C19,22,0.5054426193237305,2019-04-05 15:38:36.206010
1980,Bronx,C19,22,0.612860918045044,2019-04-05 15:38:36.835932
1990,Bronx,C19,21,0.9497451782226562,2019-04-05 15:38:37.805579
2000,Bronx,C19,21,0.9524180889129639,2019-04-05 15:38:38.789601
2010,Bronx,C19,18,1.598433017730713,2019-04-05 15:38:40.428533
1940,Bronx,C2,5,0.07415223121643066,2019-04-05 15:38:40.583042
1950,Bronx,C2,18,0.22571682929992676,2019-04-05 15:38:40.811590
1960,Bronx,C2,17,0.3919680118560791,2019-04-05 15:38:41.212100
1970,Bronx,C2,16,0.4914522171020508,2019-04-05 15:38:41.718103
1980,Bronx,C2,19,0.6001441478729248,2019-04-05 15:38:42.335629
1990,Bronx,C2,19,0.8215451240539551,2019-04-05 15:38:43.177412
2000,Bronx,C2,21,0.8044207096099854,2019-04-05 15:38:44.010022
2010,Bronx,C2,21,1.497756004333496,2019-04-05 15:38:45.537685
1940,Bronx,C20,1,0.06203913688659668,2019-04-05 15:38:45.678178
1950,Bronx,C20,3,0.20266389846801758,2019-04-05 15:38:45.883987
1960,Bronx,C20,3,0.4186248779296875,2019-04-05 15:38:46.311300
1970,Bronx,C20,3,0.4991261959075928,2019-04-05 15:38:46.825088
1980,Bronx,C20,3,0.5803492069244385,2019-04-05 15:38:47.423755
1990,Bronx,C20,3,0.8056740760803223,2019-04-05 15:38:48.249939
2000,Bronx,C20,3,0.8236110210418701,2019-04-05 15:38:49.101431
2010,Bronx,C20,3,1.4358980655670166,2019-04-05 15:38:50.566226
1940,Bronx,C21,4,0.06330490112304688,2019-04-05 15:38:50.704433
1950,Bronx,C21,13,0.23749017715454102,2019-04-05 15:38:50.944865
1960,Bronx,C21,13,0.4197709560394287,2019-04-05 15:38:51.373194
1970,Bronx,C21,10,0.5336349010467529,2019-04-05 15:38:51.922477
